"","Temp","Species","Medium","Rep","Citation","Time","PopBio","Time_units","PopBio_unts","n","logPopBio","ID"
"6780",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",6.5,0.1,"Hours","Absorbance (600nm) continuous",38,-1,510
"6781",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",7,0.1,"Hours","Absorbance (600nm) continuous",38,-1,510
"6782",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",7.5,0.1,"Hours","Absorbance (600nm) continuous",38,-1,510
"6783",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",8,0.1,"Hours","Absorbance (600nm) continuous",38,-1,510
"6784",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",8.5,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6785",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",9,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6786",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",9.5,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6787",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",10,0.1,"Hours","Absorbance (600nm) continuous",38,-1,510
"6788",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",10.5,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6789",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",11,0.1,"Hours","Absorbance (600nm) continuous",38,-1,510
"6790",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",11.5,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6791",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",12,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6792",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",12.5,0.1,"Hours","Absorbance (600nm) continuous",38,-1,510
"6793",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",13,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6794",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",13.5,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6795",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",14,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6796",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",14.5,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6797",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",15,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6798",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",15.5,0.1,"Hours","Absorbance (600nm) continuous",38,-1,510
"6799",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",16,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6800",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",16.5,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6801",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",17,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6802",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",17.5,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6803",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",18,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6804",22,"Rhizobium(1)","10% LB broth",2,"Smith_et_al",18.5,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,510
"6805",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",0,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6806",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",0.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6807",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",1,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6808",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",1.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6809",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",2,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,511
"6810",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",2.5,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,511
"6811",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",3,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6812",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",3.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6813",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",4,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6814",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",4.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6815",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6816",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",5.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6817",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",6,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6818",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",6.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6819",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",7,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6820",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",7.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6821",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",8,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6822",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",8.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6823",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",9,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6824",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",9.5,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6825",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",10,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6826",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",10.5,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6827",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",11,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6828",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",11.5,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6829",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",12,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6830",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",12.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,511
"6831",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",13,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6832",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",13.5,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6833",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",14,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6834",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",14.5,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6835",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",15,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6836",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",15.5,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6837",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",16,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6838",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",16.5,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6839",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",17,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6840",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",17.5,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6841",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",18,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6842",22,"Rhizobium(1)","10% LB broth",3,"Smith_et_al",18.5,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,511
"6843",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",0,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,512
"6844",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",0.5,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,512
"6845",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",1,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,512
"6846",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",1.5,0.094,"Hours","Absorbance (600nm) continuous",38,-1.0268721464003,512
"6847",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",2,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,512
"6848",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",2.5,0.094,"Hours","Absorbance (600nm) continuous",38,-1.0268721464003,512
"6849",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",3,0.094,"Hours","Absorbance (600nm) continuous",38,-1.0268721464003,512
"6850",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",3.5,0.096,"Hours","Absorbance (600nm) continuous",38,-1.01772876696043,512
"6851",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",4,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,512
"6852",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",4.5,0.102,"Hours","Absorbance (600nm) continuous",38,-0.991399828238082,512
"6853",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",5,0.104,"Hours","Absorbance (600nm) continuous",38,-0.98296666070122,512
"6854",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",5.5,0.107,"Hours","Absorbance (600nm) continuous",38,-0.97061622231479,512
"6855",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",6,0.109,"Hours","Absorbance (600nm) continuous",38,-0.962573502059376,512
"6856",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",6.5,0.112,"Hours","Absorbance (600nm) continuous",38,-0.950781977329818,512
"6857",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",7,0.112,"Hours","Absorbance (600nm) continuous",38,-0.950781977329818,512
"6858",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",7.5,0.116,"Hours","Absorbance (600nm) continuous",38,-0.935542010773082,512
"6859",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",8,0.114,"Hours","Absorbance (600nm) continuous",38,-0.943095148663527,512
"6860",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",8.5,0.116,"Hours","Absorbance (600nm) continuous",38,-0.935542010773082,512
"6861",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",9,0.121,"Hours","Absorbance (600nm) continuous",38,-0.91721462968355,512
"6862",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",9.5,0.123,"Hours","Absorbance (600nm) continuous",38,-0.910094888560602,512
"6863",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",10,0.123,"Hours","Absorbance (600nm) continuous",38,-0.910094888560602,512
"6864",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",10.5,0.126,"Hours","Absorbance (600nm) continuous",38,-0.899629454882437,512
"6865",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",11,0.129,"Hours","Absorbance (600nm) continuous",38,-0.889410289700751,512
"6866",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",11.5,0.129,"Hours","Absorbance (600nm) continuous",38,-0.889410289700751,512
"6867",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",12,0.13,"Hours","Absorbance (600nm) continuous",38,-0.886056647693163,512
"6868",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",12.5,0.133,"Hours","Absorbance (600nm) continuous",38,-0.876148359032914,512
"6869",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",13,0.133,"Hours","Absorbance (600nm) continuous",38,-0.876148359032914,512
"6870",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",13.5,0.134,"Hours","Absorbance (600nm) continuous",38,-0.872895201635192,512
"6871",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",14,0.135,"Hours","Absorbance (600nm) continuous",38,-0.869666231504994,512
"6872",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",14.5,0.136,"Hours","Absorbance (600nm) continuous",38,-0.866461091629782,512
"6873",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",15,0.137,"Hours","Absorbance (600nm) continuous",38,-0.863279432843593,512
"6874",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",15.5,0.138,"Hours","Absorbance (600nm) continuous",38,-0.860120913598763,512
"6875",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",16,0.14,"Hours","Absorbance (600nm) continuous",38,-0.853871964321762,512
"6876",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",16.5,0.141,"Hours","Absorbance (600nm) continuous",38,-0.85078088734462,512
"6877",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",17,0.142,"Hours","Absorbance (600nm) continuous",38,-0.847711655616944,512
"6878",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",17.5,0.142,"Hours","Absorbance (600nm) continuous",38,-0.847711655616944,512
"6879",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",18,0.143,"Hours","Absorbance (600nm) continuous",38,-0.844663962534938,512
"6880",22,"Rhizobium(1)","10% LB broth",4,"Smith_et_al",18.5,0.144,"Hours","Absorbance (600nm) continuous",38,-0.84163750790475,512
"6881",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",0,0.088,"Hours","Absorbance (600nm) continuous",38,-1.05551732784983,513
"6882",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",0.5,0.088,"Hours","Absorbance (600nm) continuous",38,-1.05551732784983,513
"6883",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",1,0.088,"Hours","Absorbance (600nm) continuous",38,-1.05551732784983,513
"6884",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",1.5,0.088,"Hours","Absorbance (600nm) continuous",38,-1.05551732784983,513
"6885",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",2,0.088,"Hours","Absorbance (600nm) continuous",38,-1.05551732784983,513
"6886",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",2.5,0.088,"Hours","Absorbance (600nm) continuous",38,-1.05551732784983,513
"6887",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",3,0.089,"Hours","Absorbance (600nm) continuous",38,-1.05060999335509,513
"6888",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",3.5,0.089,"Hours","Absorbance (600nm) continuous",38,-1.05060999335509,513
"6889",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",4,0.089,"Hours","Absorbance (600nm) continuous",38,-1.05060999335509,513
"6890",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",4.5,0.089,"Hours","Absorbance (600nm) continuous",38,-1.05060999335509,513
"6891",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",5,0.089,"Hours","Absorbance (600nm) continuous",38,-1.05060999335509,513
"6892",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",5.5,0.089,"Hours","Absorbance (600nm) continuous",38,-1.05060999335509,513
"6893",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",6,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,513
"6894",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",6.5,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,513
"6895",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",7,0.089,"Hours","Absorbance (600nm) continuous",38,-1.05060999335509,513
"6896",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",7.5,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,513
"6897",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",8,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,513
"6898",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",8.5,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,513
"6899",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",9,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,513
"6900",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",9.5,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,513
"6901",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",10,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,513
"6902",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",10.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,513
"6903",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",11,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,513
"6904",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",11.5,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,513
"6905",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",12,0.094,"Hours","Absorbance (600nm) continuous",38,-1.0268721464003,513
"6906",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",12.5,0.095,"Hours","Absorbance (600nm) continuous",38,-1.02227639471115,513
"6907",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",13,0.096,"Hours","Absorbance (600nm) continuous",38,-1.01772876696043,513
"6908",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",13.5,0.097,"Hours","Absorbance (600nm) continuous",38,-1.01322826573376,513
"6909",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",14,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,513
"6910",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",14.5,0.102,"Hours","Absorbance (600nm) continuous",38,-0.991399828238082,513
"6911",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",15,0.104,"Hours","Absorbance (600nm) continuous",38,-0.98296666070122,513
"6912",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",15.5,0.107,"Hours","Absorbance (600nm) continuous",38,-0.97061622231479,513
"6913",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",16,0.111,"Hours","Absorbance (600nm) continuous",38,-0.954677021213343,513
"6914",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",16.5,0.116,"Hours","Absorbance (600nm) continuous",38,-0.935542010773082,513
"6915",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",17,0.123,"Hours","Absorbance (600nm) continuous",38,-0.910094888560602,513
"6916",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",17.5,0.13,"Hours","Absorbance (600nm) continuous",38,-0.886056647693163,513
"6917",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",18,0.141,"Hours","Absorbance (600nm) continuous",38,-0.85078088734462,513
"6918",22,"Arthrobacter","10% LB broth",1,"Smith_et_al",18.5,0.15,"Hours","Absorbance (600nm) continuous",38,-0.823908740944319,513
"6919",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",0,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,514
"6920",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",0.5,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,514
"6921",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",1,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,514
"6922",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",1.5,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,514
"6923",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",2,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,514
"6924",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",2.5,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,514
"6925",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",3,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,514
"6926",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",3.5,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,514
"6927",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",4,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,514
"6928",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",4.5,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,514
"6929",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",5,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,514
"6930",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",5.5,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,514
"6931",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",6,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,514
"6932",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",6.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,514
"6933",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",7,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,514
"6934",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",7.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,514
"6935",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",8,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,514
"6936",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",8.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,514
"6937",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",9,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,514
"6938",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",9.5,0.094,"Hours","Absorbance (600nm) continuous",38,-1.0268721464003,514
"6939",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",10,0.094,"Hours","Absorbance (600nm) continuous",38,-1.0268721464003,514
"6940",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",10.5,0.095,"Hours","Absorbance (600nm) continuous",38,-1.02227639471115,514
"6941",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",11,0.096,"Hours","Absorbance (600nm) continuous",38,-1.01772876696043,514
"6942",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",11.5,0.097,"Hours","Absorbance (600nm) continuous",38,-1.01322826573376,514
"6943",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",12,0.099,"Hours","Absorbance (600nm) continuous",38,-1.00436480540245,514
"6944",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",12.5,0.101,"Hours","Absorbance (600nm) continuous",38,-0.995678626217357,514
"6945",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",13,0.105,"Hours","Absorbance (600nm) continuous",38,-0.978810700930062,514
"6946",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",13.5,0.108,"Hours","Absorbance (600nm) continuous",38,-0.96657624451305,514
"6947",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",14,0.112,"Hours","Absorbance (600nm) continuous",38,-0.950781977329818,514
"6948",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",14.5,0.117,"Hours","Absorbance (600nm) continuous",38,-0.931814138253838,514
"6949",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",15,0.123,"Hours","Absorbance (600nm) continuous",38,-0.910094888560602,514
"6950",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",15.5,0.131,"Hours","Absorbance (600nm) continuous",38,-0.882728704344236,514
"6951",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",16,0.138,"Hours","Absorbance (600nm) continuous",38,-0.860120913598763,514
"6952",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",16.5,0.146,"Hours","Absorbance (600nm) continuous",38,-0.835647144215563,514
"6953",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",17,0.146,"Hours","Absorbance (600nm) continuous",38,-0.835647144215563,514
"6954",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",17.5,0.147,"Hours","Absorbance (600nm) continuous",38,-0.832682665251824,514
"6955",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",18,0.149,"Hours","Absorbance (600nm) continuous",38,-0.826813731587726,514
"6956",22,"Arthrobacter","10% LB broth",2,"Smith_et_al",18.5,0.149,"Hours","Absorbance (600nm) continuous",38,-0.826813731587726,514
"6957",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",0,0.09,"Hours","Absorbance (600nm) continuous",38,-1.04575749056068,515
"6958",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",0.5,0.091,"Hours","Absorbance (600nm) continuous",38,-1.04095860767891,515
"6959",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",1,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,515
"6960",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",1.5,0.092,"Hours","Absorbance (600nm) continuous",38,-1.03621217265444,515
"6961",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",2,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,515
"6962",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",2.5,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,515
"6963",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",3,0.093,"Hours","Absorbance (600nm) continuous",38,-1.03151705144606,515
"6964",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",3.5,0.094,"Hours","Absorbance (600nm) continuous",38,-1.0268721464003,515
"6965",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",4,0.095,"Hours","Absorbance (600nm) continuous",38,-1.02227639471115,515
"6966",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",4.5,0.097,"Hours","Absorbance (600nm) continuous",38,-1.01322826573376,515
"6967",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",5,0.097,"Hours","Absorbance (600nm) continuous",38,-1.01322826573376,515
"6968",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",5.5,0.1,"Hours","Absorbance (600nm) continuous",38,-1,515
"6969",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",6,0.103,"Hours","Absorbance (600nm) continuous",38,-0.987162775294828,515
"6970",22,"Arthrobacter","10% LB broth",3,"Smith_et_al",6.5,0.107,"Hours","Absorbance (600nm) continuous",38,-0.97061622231479,515
