"","ID","Species","AIC","AICc","BIC","RSq","r_max","N_0","K","t_lag","index"
"134","Klebsiella.pneumonia..RDA.R. _ 5 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Klebsiella.pneumonia..RDA.R.","29.3156481426743","30.982314809341","36.1521272926067","-11966.5199778519","0.000247562631698243","1.21382498951356","-2.28537358590663","118.316824681922","942"
"135","Lactobacillus plantarum _ 12 _ MRS broth _ Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus plantarum","26.764742060777","30.4011056971407","30.6276856719759","1","0.0957141813153119","12.3237020513604","60.9619928791325","0.856044576962958","98"
"136","Lactobacillus plantarum _ 16 _ MRS broth _ Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus plantarum","25.8315999847366","28.9085230616597","30.2834587742175","1","0.428001822374477","-3.83980437517606","45.9419300587446","300.902234178325","824"
"137","Lactobacillus plantarum _ 20 _ MRS broth _ Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus plantarum","28.3217238574846","31.9580874938483","32.1846674686835","1","0.596341955312079","-3.2882734860802","19.2689705202257","112.596598152733","740"
"138","Lactobacillus plantarum _ 30 _ MRS broth _ Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus plantarum","19.547996216464","24.547996216464","22.3727430037717","1","0.521360020090905","3.16421212999338","32.5484381731236","15.0550658745625","814"
"139","Lactobacillus plantarum _ 8 _ MRS broth _ Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus plantarum","5.07481575923186","11.7414824258985","7.06429212322372","0.999999355934995","0.00505784864764889","-3.48624443202862","9.55587274421862","-0.742257309869503","55"
"140","Lactobacillus sakei _ 12 _ MRS broth _ Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei","25.3632741862223","30.3632741862223","28.18802097353","1","0.229225628624626","9.0822825423227","34.8444850763286","89.7668911029548","306"
"141","Lactobacillus sakei _ 16 _ MRS broth _ Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei","0.756130858165308","5.20057530260975","3.9514175062416","1","0.487553518361427","-1.30344689649704","58.1885575503624","0","933"
"142","Lactobacillus sakei _ 20 _ MRS broth _ Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei","26.5815508804004","31.5815508804004","29.4062976677081","1","0.102980121566591","-0.437054361503285","12.3273272048887","72.5456088430848","921"
"143","Lactobacillus sakei _ 30 _ MRS broth _ Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei","1.52490673429378","8.19157340096045","3.51438309828564","1","0.971439561257059","6.90084404874961","50.1217541551463","4.27718123531167","934"
"144","Lactobacillus sakei _ 4 _ MRS broth _ Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei","11.9205308557819","21.9205308557819","12.906653742463","0.999999999713675","0.0579201711435978","-1.01587753763402","-5.69192970094812","10.0860717527757","228"
"145","Lactobacillus sakei _ 8 _ MRS broth _ Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Lactobacillus sakei","3.09714774070027","5.95429059784312","7.81934263653247","1","0.183944217964653","-1.64881084411108","19.5875784320818","58.6955836377544","630"
"146","Lactobaciulus plantarum _ 10 _ MRS _ Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum","244.084222311716","244.358194914456","259.170621495791","0.999999825041804","0.0158497376690488","0.218336802742895","-4.45798141153336","91.7291159477167","216"
"147","Lactobaciulus plantarum _ 15 _ MRS _ Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum","87.8648401344765","88.3467678453199","100.251524206868","0.999999992821319","0.382006923571241","1.61739145754156","24.6823775261729","69.1241790938978","126"
"148","Lactobaciulus plantarum _ 20 _ MRS _ Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum","39.7590104142507","40.1473599288138","53.1696665498718","0.99999999619161","0.342056690306617","-0.28663013778558","-8.17895353122048","3.81418287342222","612"
"149","Lactobaciulus plantarum _ 25 _ MRS _ Zwietering, M.H., De Wit, J.C., Cuppers, H.G.A.M. and Van't Riet, K., 1994. Modeling of bacterial growth with shifts in temperature. Appl. Environ. Microbiol., 60(1), pp.204-213.","Lactobaciulus plantarum","50.5772700863447","51.0534605625352","63.0204519350054","0.999999997413544","0.898172686151825","0.50113541610244","15.3147029724133","33.3212214744356","290"
"150","Oscillatoria agardhii Strain 97 _ 15 _ Z8 _ Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97","-0.52135845587738","19.4786415441226","-0.791807710600814","0.988556045585742","0.0033352937732336","0.0227513276320178","0.738010392176355","41.9866115678681","214"
"151","Oscillatoria agardhii Strain 97 _ 20 _ Z8 _ Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97","-8.05502060065531","11.9449793993447","-8.32546985537874","0.997073613378559","0.0030882533001166","0.0403150936275385","1.00268250397441","376.816655603091","939"
"152","Oscillatoria agardhii Strain 97 _ 25 _ Z8 _ Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97","-11.2912057485691","28.7087942514309","-12.3324084024288","0.999417075443035","0.00516239195849904","-0.0879748374887788","2.31245784735685","-23.65359251015","929"
"153","Oscillatoria agardhii Strain 97 _ 30 _ Z8 _ Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii Strain 97","1.61262658909136","41.6126265890914","0.571423935231637","0.965300987520994","0.000139340606471978","0.0658648338708971","0.519347613322106","-121.998157328181","148"
"154","Oscillatoria agardhii StrainCYA 128 _ 15 _ Z8 _ Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128","-7.71682945706456","12.2831705429354","-7.98727871178799","0.989784176373111","0.000407332994183112","0.0419199332895275","0.263071763654134","0.733049656685746","630"
"155","Oscillatoria agardhii StrainCYA 128 _ 20 _ Z8 _ Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128","1.46768217830685","21.4676821783069","1.19723292358342","0.982408038735107","0.000889661492854859","-0.136451355272729","0.485166250807768","7.53721737531015","397"
"156","Oscillatoria agardhii StrainCYA 128 _ 25 _ Z8 _ Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128","-11.6719260184491","8.32807398155094","-11.9423752731725","0.998671440137052","0.000477055916672703","1.06863018344865","-1.5192367598725","-0.584790456203696","73"
"157","Oscillatoria agardhii StrainCYA 128 _ 30 _ Z8 _ Sivonen, K., 1990. Effects of light, temperature, nitrate, orthophosphate, and bacteria on growth of and hepatotoxin production by Oscillatoria agardhii strains. Appl. Environ. Microbiol., 56(9), pp.2658-2666.","Oscillatoria agardhii StrainCYA 128","-9.0673709193991","10.9326290806009","-9.33782017412254","0.997568129597","0.00811962965400208","1.6755405681459","-0.0940731212390498","-28.2085609176878","812"
"158","Pantoea.agglomerans..RDA.R. _ 15 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","23.1669283945862","25.3891506168084","28.844399474232","-1.84509808051475","0.00445381658945671","-5.35058026937008","0.0418973086209462","2.74189417702945","234"
"159","Pantoea.agglomerans..RDA.R. _ 25 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","0.514828133624698","3.84816146695803","4.68089485390578","0.417434909623382","1.07359996282434","2.75334686126157","-0.439868767259318","0.921493268569349","195"
"160","Pantoea.agglomerans..RDA.R. _ 35 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","14.0209485206107","17.354281853944","18.1870152408918","-0.38159203223655","1.02796599480193","-7.56543392731073","-0.715423779354451","2.921517966358","728"
"161","Pantoea.agglomerans..RDA.R. _ 5 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans..RDA.R.","-53.3793570861188","-51.7126904194521","-46.5428779361864","0.711905056906538","0.045612433204167","-14.0189811465446","0.668609751904745","49.8228061451704","401"
"162","Pantoea.agglomerans.1 _ 15 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"163","Pantoea.agglomerans.1 _ 25 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1","7.70630244622253","11.7063024462225","11.2465534517336","0.195626326390118","0.115539725473582","2.60699813394497","-0.502444284670448","-2.66084053249313","670"
"164","Pantoea.agglomerans.1 _ 35 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1","3.59925402036707","7.2356176567307","7.46219763156597","0.38536014393631","0.332274727451869","-1.92757544944494","-0.426221586679621","11.044286857633","693"
"165","Pantoea.agglomerans.1 _ 5 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.1","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"166","Pantoea.agglomerans.2 _ 15 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.2","41.4070688001097","43.3118307048716","47.6975514902171","-3.67912323511556","0.00211585189861383","-5.92374221496893","-0.412030001236387","180.925957449039","979"
"167","Pantoea.agglomerans.2 _ 25 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.2","18.5529293759878","22.5529293759878","22.0931803814989","-0.787584599185982","0.0964924154058968","1.51733350575444","-0.237940922202725","-22.0679804591534","991"
"168","Pantoea.agglomerans.2 _ 35 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.2","19.2584815807942","23.2584815807942","22.7987325863053","-0.870410810314818","0.905310780255569","-1.99149101135931","-0.0562941750704434","13.7539637388625","894"
"169","Pantoea.agglomerans.2 _ 5 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pantoea.agglomerans.2","4.4537678641114","5.99222940257294","11.6237038865371","-0.571167111352053","0.0564524205418068","-12.1742299516591","-0.430360019407245","9.36760668676481","535"
"170","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2 _ 15 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2","-18.0435371357706","-15.9382739778759","-12.1532679840309","0.416675882063307","0.0132647384764895","-16.8760334062028","0.229741633272769","-15.2752420285191","983"
"171","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2 _ 25 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2","-27.8732152913644","-24.5398819580311","-23.7071485710833","0.907702412764875","0.0714144915593216","2.84665331667005","-0.828929863142153","-0.837279748735643","579"
"172","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2 _ 35 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2","29.3427587434981","32.9791223798617","33.205702354697","-12.3444440584857","0.000318524395238241","-3.45209636795167","-2.25114946233366","5.71979478309752","507"
"173","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2 _ 5 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2","-11.0897157622336","-9.350585327451","-4.42869321135759","-308.472641051265","0.00646058900022315","-2.91565480667477","-6.90336366041575","533.034072417836","90"
"174","Pseudomonas sp. _ 12 _ APT Broth _ Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122.","Pseudomonas sp.","26.0666993305978","39.4000326639311","26.4639070389969","0.999999999992903","0.56240627275869","-0.0228807990128598","-9.58337428577564","2.8750493241197","766"
"175","Pseudomonas sp. _ 15 _ APT Broth _ Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122.","Pseudomonas sp.","18.3831978255228","31.7165311588561","18.780405533922","0.999999999999023","0.34026859963114","0","-1.61934958648606","-11.7704566507683","103"
"176","Pseudomonas sp. _ 2 _ APT Broth _ Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122.","Pseudomonas sp.","6.07709398998291","26.0770939899829","5.80664473525947","0.999999999999077","0.0790590825317715","0.0820436212972077","24.4480435915186","121.372306214997","698"
"177","Pseudomonas sp. _ 4 _ APT Broth _ Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122.","Pseudomonas sp.","2.95900667243895","Inf","1.00619623460945","0.999999999999984","0.0804885021385428","0","41.6271514875866","0","1"
"178","Pseudomonas sp. _ 6 _ APT Broth _ Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122.","Pseudomonas sp.","11.559332300215","51.559332300215","10.5181296463553","0.999999999999829","0.0661334539829167","0","7.81122068351592","0.252857069956929","628"
"179","Pseudomonas sp. _ 8 _ APT Broth _ Stannard, C.J., Williams, A.P. and Gibbs, P.A., 1985. Temperature/growth relationships for psychrotrophic food-spoilage bacteria. Food Microbiology, 2(2), pp.115-122.","Pseudomonas sp.","-19.7380801917227","Inf","-21.6908906295522","1","0.0452663642677803","-0.0150145650718931","-11.8562294860356","0.11916903788546","1"
"180","Pseudomonas spp. _ 10 _ Cooked Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","14.2688869019558","20.9355535686225","16.2583632659476","0.999999942928289","0.0695691114666209","0.00116891270328548","17.5705123110841","20.6620542663129","899"
"181","Pseudomonas spp. _ 10 _ Raw Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","1.06922606909282","6.06922606909282","3.8939728564005","0.999999936082817","0.179830889719445","0.0168114019200755","-6.11761688837088","26.5450158810924","576"
"182","Pseudomonas spp. _ 10 _ Salted Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","-2.09843251552307","2.90156748447693","0.726314271784615","0.999999252759717","0.124114327615274","0.114657462363939","-5.83912410048242","79.1491381065149","304"
"183","Pseudomonas spp. _ 15 _ Cooked Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","7.06108053707365","12.7753662513594","9.48561378601365","0.999999990902126","0.19331097741212","0.131930322731779","-3.1898878468487","13.851269909979","851"
"184","Pseudomonas spp. _ 15 _ Raw Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","10.2078638765034","15.9221495907892","12.6323971254434","0.999999985491094","0.194966640218746","0.638595221836811","6.09252603927781","14.7430467200537","218"
"185","Pseudomonas spp. _ 15 _ Salted Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","-7.832154484379","-2.11786877009328","-5.407621235439","0.99999990067787","0.0910163289358542","0.427140742339962","-6.70009187029172","1.04293516374494","53"
"186","Pseudomonas spp. _ 2 _ Cooked Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","9.62934477561939","17.6293447756194","11.1422702405896","0.999999922156512","0.0348205256495063","0.134598482281578","-4.33867721003081","125.550557941203","508"
"187","Pseudomonas spp. _ 2 _ Raw Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","5.92409828426021","12.5907649509269","7.91357464825206","0.999998936142247","0.0558053483477546","0.0345524683118129","-3.69372291817521","124.329651768936","567"
"188","Pseudomonas spp. _ 2 _ Salted Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","-9.64439470401988","-2.97772803735321","-7.65491834002802","0.999999476826356","0.0560058816095024","0.051854512197326","-0.52384932823872","-10.8403465962817","195"
"189","Pseudomonas spp. _ 20 _ Cooked Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","10.1506330431971","20.1506330431971","11.1367559298782","0.999999929469086","0.331103572871965","0.0283540707081555","-6.1182228477974","9.02666023448257","106"
"190","Pseudomonas spp. _ 20 _ Raw Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","-3.83086543340325","6.16913456659675","-2.84474254672215","0.999999994391217","0.496663458568211","0.294178402566175","-3.44181481572606","28.0631132466416","275"
"191","Pseudomonas spp. _ 20 _ Salted Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","-11.8127422543585","1.52059107897479","-11.4155345459594","0.999999940021798","0.079981813882577","-0.283669849423358","16.1431618430542","47.2816640407908","999"
"192","Pseudomonas spp. _ 4 _ Cooked Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","5.41215665220233","45.4121566522023","4.3709539983426","0.999999850789328","0.00409607640985077","6.91687889512724","7.3137045619814","1113.35720972139","394"
"193","Pseudomonas spp. _ 4 _ Raw Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","6.16190556773614","26.1619055677361","5.89145631301271","0.999999880275411","0.0249830505949722","-0.0552274678712874","-1.6507723271015","131.368476615278","977"
"194","Pseudomonas spp. _ 4 _ Salted Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","1.59256046009586","21.5925604600959","1.32211120537242","0.99999583134976","0.0236607416825112","0.0756268837403179","11.1106048221425","79.4743027587449","854"
"195","Pseudomonas spp. _ 7 _ Cooked Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","-12.5014307783241","-7.50143077832409","-9.67668399101641","0.999999860559032","0.0679810121252538","-0.094915453675721","-2.32577175370489","150.151208343914","426"
"196","Pseudomonas spp. _ 7 _ Raw Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","5.69193378665919","12.3586004533259","7.68141015065105","0.999999302503728","0.0604039771729144","-0.0693279876530142","18.7308047411654","396.99658071768","37"
"197","Pseudomonas spp. _ 7 _ Salted Chicken Breast _ Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.","Pseudomonas spp.","-10.0540154410792","-4.33972972679352","-7.62948219213923","0.999998732730245","0.0328648353844313","-0.00181694336327339","15.9904634359809","117.135635627801","118"
"198","Pseudomonas.fluorescens.1 _ 15 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pseudomonas.fluorescens.1","5.68380104178838","7.9060232640106","11.3612721214341","-5.73496375024832","0.0380396995473859","-9.94177732920505","-1.80253262658512","0.454012364768527","135"
"199","Pseudomonas.fluorescens.1 _ 25 _ TSB _ Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Pseudomonas.fluorescens.1","2.74506547680854","7.74506547680854","5.56981226411623","-4.28949569713406","0.172151244176814","1.71135688150478","-2.05725309079437","7.82108544473027","667"
