"","discrete_curve","Estimate","Std. Error","t value","Pr(>|t|)","parameter","model","Temp","Time_units","PopBio_unts","Species","Medium","Rep","Citation"
"2301",628,0.104692189173803,0.00309874174156129,33.7853870716746,1.28116037610682e-33,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","Curtobacterium","10% LB broth",4,"Smith_et_al"
"2302",628,6.85127333595249,404133.240703478,1.69530062016835e-05,0.999986548391044,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Curtobacterium","10% LB broth",4,"Smith_et_al"
"2303",628,1262.22849406479,69.0157728326531,18.2889858688593,1.8384272001151e-22,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","Curtobacterium","10% LB broth",4,"Smith_et_al"
"2304",628,0.000663705939312642,0.000726130828159682,0.914030796619321,0.365572330186398,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Curtobacterium","10% LB broth",4,"Smith_et_al"
"2305",628,0.117569093877926,0.00204033383763428,57.6224790812883,8.21902352908796e-44,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","Curtobacterium","10% LB broth",4,"Smith_et_al"
"2306",628,0.151515989417494,0.00772457926041102,19.6147886259675,1.11178058471757e-23,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Curtobacterium","10% LB broth",4,"Smith_et_al"
"2307",628,3250.58924534323,47613.9864239736,0.0682696301964451,0.945873451921785,"t_lag","gompertz",25,"Hours","Absorbance (600nm) continuous","Curtobacterium","10% LB broth",4,"Smith_et_al"
"2308",628,0.00118414745419674,0.0390180943016944,0.0303486747722919,0.975923181417861,"r_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Curtobacterium","10% LB broth",4,"Smith_et_al"
"2309",628,0.100044418949882,0.0290836417626864,3.43988623454427,0.00126595833816862,"N_0","gompertz",25,"Hours","Absorbance (600nm) continuous","Curtobacterium","10% LB broth",4,"Smith_et_al"
"2310",628,4.94391776005848,203.320618541269,0.0243158701538918,0.980708163064847,"N_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Curtobacterium","10% LB broth",4,"Smith_et_al"
"2311",630,0.000146354744806515,3.95762289343834e-05,3.69804675046649,0.000577754231885004,"r_max","logistic",25,"Hours","Absorbance (600nm) continuous","Microbacterium","10% LB broth",2,"Smith_et_al"
"2312",630,0.0852566617780576,0.000826902376822084,103.103660320475,4.55817879263308e-56,"N_0","logistic",25,"Hours","Absorbance (600nm) continuous","Microbacterium","10% LB broth",2,"Smith_et_al"
"2313",630,305263.987389374,246469597371.875,1.23854621683334e-06,0.999999017138851,"N_max","logistic",25,"Hours","Absorbance (600nm) continuous","Microbacterium","10% LB broth",2,"Smith_et_al"
"2314",630,1183.55060903647,24.3698695188758,48.5661446861561,1.60119744306495e-40,"t_lag","baranyi",25,"Hours","Absorbance (600nm) continuous","Microbacterium","10% LB broth",2,"Smith_et_al"
"2315",630,0.00546144782481211,0.000376964692353111,14.487955863241,1.46915273580855e-18,"r_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Microbacterium","10% LB broth",2,"Smith_et_al"
"2316",630,0.089680068677954,0.000152642014110839,587.518902972768,4.60228075511847e-89,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","Microbacterium","10% LB broth",2,"Smith_et_al"
"2317",630,0.115115907671351,0.00151659737850803,75.9040661039501,3.83590524338981e-49,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Microbacterium","10% LB broth",2,"Smith_et_al"
"2318",630,741.210353985123,14.935688512113,49.6267951346195,6.16314719746253e-41,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","Microbacterium","10% LB broth",2,"Smith_et_al"
"2319",630,6.44663153459427e-05,2.20423069989964e-06,29.2466280180554,6.40368891058082e-31,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Microbacterium","10% LB broth",2,"Smith_et_al"
"2320",630,0.0900800000027243,0.000182718647610003,492.998394969474,1.23135853370997e-85,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","Microbacterium","10% LB broth",2,"Smith_et_al"
"2321",630,0.109,0.000913593241252917,119.309113813622,6.16174628538754e-58,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Microbacterium","10% LB broth",2,"Smith_et_al"
"2322",630,813.806067065398,22.5585680674284,36.075253740969,7.42462247079669e-35,"t_lag","gompertz",25,"Hours","Absorbance (600nm) continuous","Microbacterium","10% LB broth",2,"Smith_et_al"
"2323",630,7.59404098729721e-05,3.57578730252083e-06,21.2373956972878,4.3759034402271e-25,"r_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Microbacterium","10% LB broth",2,"Smith_et_al"
"2324",630,0.0898199886017792,0.000151945478765555,591.133012521996,3.4925021342211e-89,"N_0","gompertz",25,"Hours","Absorbance (600nm) continuous","Microbacterium","10% LB broth",2,"Smith_et_al"
"2325",630,0.132504039867622,0.00685837697014865,19.32002869547,2.04733206668992e-23,"N_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Microbacterium","10% LB broth",2,"Smith_et_al"
"2326",633,0.00356625609122134,0.000277011754519412,12.8740244160701,7.39350954347159e-17,"r_max","logistic",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",1,"Smith_et_al"
"2327",633,0.0693131326191628,0.00313056678148374,22.1407615480772,3.59333343561133e-26,"N_0","logistic",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",1,"Smith_et_al"
"2328",633,0.179062459361566,0.00255703205657238,70.0274597267244,2.17754299862787e-48,"N_max","logistic",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",1,"Smith_et_al"
"2329",633,416.997684368409,3.68808975036061,113.066034883678,6.8651473144962e-57,"t_lag","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",1,"Smith_et_al"
"2330",633,0.0108896723838098,0.000368022597775724,29.5896840292563,3.8864457104849e-31,"r_max","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",1,"Smith_et_al"
"2331",633,0.0866930818494095,0.000712372360852638,121.696301840861,2.53340973776376e-58,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",1,"Smith_et_al"
"2332",633,0.171672657434681,0.000352183993233035,487.451618282629,2.04867704803771e-85,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",1,"Smith_et_al"
"2333",633,218.249354625214,9.31566604409587,23.4282072362971,7.55654938527176e-27,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",1,"Smith_et_al"
"2334",633,0.000424333538980091,1.23766578023713e-05,34.2849859595205,6.77993639686353e-34,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",1,"Smith_et_al"
"2335",633,0.0896250000532043,0.000953988132182437,93.9477096514496,2.7649505329313e-53,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",1,"Smith_et_al"
"2336",633,0.171115384615385,0.000529177401607054,323.361096100714,2.13864271410826e-77,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",1,"Smith_et_al"
"2337",633,254.128169011873,3.59079569501294,70.7721047356767,8.72704135717095e-48,"t_lag","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",1,"Smith_et_al"
"2338",633,0.000561497163181196,9.12796919651012e-06,61.5139195907752,4.50127553082953e-45,"r_max","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",1,"Smith_et_al"
"2339",633,0.0891721792946197,0.000378453350654034,235.622644483169,3.25602655153529e-71,"N_0","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",1,"Smith_et_al"
"2340",633,0.17237597084936,0.000232560761640548,741.208317488177,1.32466696926962e-93,"N_max","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",1,"Smith_et_al"
"2341",634,0.00310553433599252,0.000282233492139587,11.0034224232204,1.78321003087811e-14,"r_max","logistic",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al"
"2342",634,0.0707973692170849,0.00345349100202106,20.5002327139849,9.01080067259725e-25,"N_0","logistic",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al"
"2343",634,0.184196848268457,0.00361730904183074,50.9209597903844,4.19174397875147e-42,"N_max","logistic",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al"
"2344",634,469.278690809372,3.32307923184327,141.2180264354,3.18853014462106e-61,"t_lag","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al"
"2345",634,0.0109901370310676,0.000341955865816731,32.1390510580031,1.11141642600487e-32,"r_max","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al"
"2346",634,0.0892466381002481,0.000611019011282134,146.061966080199,7.01261339567494e-62,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al"
"2347",634,0.173792729696094,0.000345547172333873,502.949361507645,5.01083239622479e-86,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al"
"2348",634,259.722375306578,9.09928855483838,28.5431518894382,1.81314070922077e-30,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al"
"2349",634,0.000409273213043317,1.13069323681544e-05,36.1966623410626,6.41437514233862e-35,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al"
"2350",634,0.0915555555420905,0.000905458537754204,101.115127556447,1.02677748699535e-54,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al"
"2351",634,0.173375,0.000554477851221467,312.681560892053,9.68723366221086e-77,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al"
"2352",634,304.298479892881,2.8340082435355,107.373886645178,6.95835328426254e-56,"t_lag","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al"
"2353",634,0.000558368268167854,7.37538924067788e-06,75.7069559242046,4.3082211703425e-49,"r_max","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al"
"2354",634,0.0914598278852703,0.000276926942261956,330.26699077461,8.26657182155147e-78,"N_0","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al"
"2355",634,0.174587503306056,0.000196891228265309,886.720575844045,4.16150197030529e-97,"N_max","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",2,"Smith_et_al"
"2356",635,0.0029307220526634,0.000262618397964721,11.1596220043087,1.10858912049954e-14,"r_max","logistic",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al"
"2357",635,0.0814554338909409,0.0034369374778397,23.7000045581685,2.01045450941363e-27,"N_0","logistic",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al"
"2358",635,0.197628296620788,0.00378588824698456,52.201302238173,1.36320189320066e-42,"N_max","logistic",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al"
"2359",635,466.709174736695,4.200131920143,111.117741921022,1.49677734064835e-56,"t_lag","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al"
"2360",635,0.0103272577846342,0.000382056720959197,27.030692612098,1.84089072580707e-29,"r_max","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al"
"2361",635,0.0993335094128333,0.00076580462940611,129.711293975681,1.44762905496572e-59,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al"
"2362",635,0.185958091724152,0.00042889448097125,433.575389692686,3.98112405750138e-83,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al"
"2363",635,253.513790613402,10.5801121772373,23.9613518615451,2.95472206721644e-27,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al"
"2364",635,0.000406564291539617,1.28853970988659e-05,31.5523292313127,2.46022295523597e-32,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al"
"2365",635,0.10211111119414,0.0010318618906399,98.9581184462743,2.69799631052009e-54,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al"
"2366",635,0.185333333333333,0.000631883778551717,293.30288199219,1.72173588197941e-75,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al"
"2367",635,293.042347820464,3.5829548260075,81.7878991086815,1.36481454156014e-50,"t_lag","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al"
"2368",635,0.000538112723683254,8.35096771221413e-06,64.4371697062377,5.70125044743012e-46,"r_max","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al"
"2369",635,0.101743983063589,0.000350043761386133,290.660752417625,2.58655892453722e-75,"N_0","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al"
"2370",635,0.186869404655276,0.000248339453746335,752.475701449166,6.71863662401956e-94,"N_max","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",3,"Smith_et_al"
"2371",636,0.00341333469308312,0.000263753303916818,12.9413912257933,6.11898307609498e-17,"r_max","logistic",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al"
"2372",636,0.0721017839029263,0.00317953659902154,22.6768214981752,1.3087492844444e-26,"N_0","logistic",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al"
"2373",636,0.187366013060829,0.00280804596217281,66.7246959575581,1.96748519898483e-47,"N_max","logistic",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al"
"2374",636,429.075752654016,4.18951748866311,102.416508300801,5.78911616018833e-55,"t_lag","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al"
"2375",636,0.0101432992901975,0.000363765660637293,27.8841583684044,4.90926787593349e-30,"r_max","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al"
"2376",636,0.0896457826251847,0.000803321923232082,111.593845546384,1.23564942197472e-56,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al"
"2377",636,0.178978612643571,0.000408957641383621,437.645845271494,2.61474705253497e-83,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al"
"2378",636,216.686698583186,10.6393182205111,20.366596251012,2.41995114756511e-24,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al"
"2379",636,0.000413223727966032,1.27427343682553e-05,32.4281834670786,7.54982459386963e-33,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al"
"2380",636,0.092875000026503,0.00108233739969529,85.809656076423,1.59516507891218e-51,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al"
"2381",636,0.1784,0.000612262490387123,291.378294115651,2.31505487471075e-75,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al"
"2382",636,256.780744582816,3.73060378117787,68.8308809095086,3.01677085713407e-47,"t_lag","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al"
"2383",636,0.000553075640838411,8.70634993328537e-06,63.525546879748,1.07514854748222e-45,"r_max","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al"
"2384",636,0.0923636390487182,0.000394486519538851,234.136363282299,4.32769233597043e-71,"N_0","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al"
"2385",636,0.179775592338397,0.000251194610075611,715.682523141253,6.41127026704858e-93,"N_max","gompertz",25,"Hours","Absorbance (600nm) continuous","IsoMix","10% LB broth",4,"Smith_et_al"
"2386",637,0.000972045489316413,0.000238710610139573,4.07206654429001,0.000181730684403391,"r_max","logistic",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al"
"2387",637,0.0911440611881422,0.000159054500385778,573.036669613731,2.71562676608002e-90,"N_0","logistic",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al"
"2388",637,0.0963701500414364,0.000716911689787467,134.424018207885,2.38137684921675e-61,"N_max","logistic",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al"
"2389",637,-56470.2459203989,63812100.9598571,-0.000884945724572258,0.999297827057646,"t_lag","baranyi",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al"
"2390",637,4.82593960878605e-05,0.0402341668527872,0.00119946304006833,0.99904826886595,"r_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al"
"2391",637,0.0910629299480663,0.000192041291963783,474.184114347867,7.09045273471384e-85,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al"
"2392",637,0.098662106636889,0.203160752390379,0.485635662774605,0.629581776242283,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al"
"2393",637,-405.76280880973,51234928.7105097,-7.91965206202185e-06,0.999993716037065,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al"
"2394",637,6.41835552418512e-06,3.7063322116622e-07,17.3172698982281,1.59013457622488e-21,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al"
"2395",637,0.0903927632068013,142.815135928408,0.000632935456169815,0.999497788205308,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al"
"2396",637,0.095,0.000143308102658561,662.90738791192,2.01300505198478e-91,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al"
"2397",637,-3719.52763262107,57220.4724877969,-0.0650034414415978,0.948459180827365,"t_lag","gompertz",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al"
"2398",637,5.6615363888955e-05,0.00248032765417448,0.0228257600537854,0.98189017675501,"r_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al"
"2399",637,0.0264015804621449,3.21104712162031,0.00822210931891355,0.993476123101472,"N_0","gompertz",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al"
"2400",637,0.0963931815738127,0.00308084124386251,31.2879418132441,3.53514046592601e-32,"N_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",1,"Smith_et_al"
"2401",639,0.00430538997546451,0.000318332740812143,13.5248104372815,1.21715834413309e-17,"r_max","logistic",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al"
"2402",639,0.0742252834428004,0.00367610436910477,20.1912883830543,1.69203796733493e-24,"N_0","logistic",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al"
"2403",639,0.199794190969446,0.00233297200496742,85.6393435257854,2.22589317379525e-52,"N_max","logistic",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al"
"2404",639,342.02202217177,9.09624519247782,37.6003521161244,1.22151615605495e-35,"t_lag","baranyi",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al"
"2405",639,0.0134661995806408,0.00135096934390407,9.96780544384958,5.75264927954155e-13,"r_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al"
"2406",639,0.0923619531430202,0.00251316539880315,36.7512433471374,3.30760304841338e-35,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al"
"2407",639,0.192592032652453,0.00104240196361252,184.757933479914,1.82164678054799e-66,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al"
"2408",639,177.395545003976,16.8849269330932,10.506148217692,1.08249681808391e-13,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al"
"2409",639,0.000605588317051399,3.77823960156263e-05,16.0283195592184,3.20995903258865e-20,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al"
"2410",639,0.0956666668328487,0.00271115990968277,35.2862501732857,1.94269959741527e-34,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al"
"2411",639,0.1921,0.00121246756945321,158.437227386322,1.81759923666267e-63,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al"
"2412",639,206.989190524596,13.4462446703273,15.3938289536983,1.50194880994475e-19,"t_lag","gompertz",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al"
"2413",639,0.000779720990965757,5.47299129145411e-05,14.2467062241313,2.73989256435149e-18,"r_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al"
"2414",639,0.0951796638042635,0.0020084575819214,47.3894319008766,4.72925373957783e-40,"N_0","gompertz",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al"
"2415",639,0.193603854415692,0.00100880404419531,191.914233026419,3.30142724718358e-67,"N_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Rhizobium(2)","10% LB broth",3,"Smith_et_al"
"2416",646,0.00151799249299578,0.000321409120143167,4.72292912011834,2.21330928712447e-05,"r_max","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al"
"2417",646,0.0941639746049687,0.00243007182197823,38.7494615399118,9.04206825061282e-37,"N_0","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al"
"2418",646,0.153850067789728,0.00726495112246044,21.1770272361617,2.32682372901492e-25,"N_max","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al"
"2419",646,621.664509430636,15.0933192419734,41.1880580715363,2.26522261371986e-37,"t_lag","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al"
"2420",646,0.00927571899962939,0.00116673360542094,7.95016013641164,4.07403685910488e-10,"r_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al"
"2421",646,0.103336831301339,0.000972337694694042,106.276689534139,1.10271755437101e-55,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al"
"2422",646,0.140141508880988,0.000788745490918074,177.676462806612,1.05495613882358e-65,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al"
"2423",646,346.68956080561,21.2924617900402,16.2822676036351,1.75193025216056e-20,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al"
"2424",646,0.000147042276105599,8.08352966440299e-06,18.190355229736,2.2792992693753e-22,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al"
"2425",646,0.103750000014986,0.000725860905985004,142.933720716362,1.85395460572003e-61,"N_0","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al"
"2426",646,0.139888888888889,0.000592662949416278,236.034476301695,3.01013649414383e-71,"N_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al"
"2427",646,418.529771624192,27.060895146388,15.4662205134059,1.25670466413336e-19,"t_lag","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al"
"2428",646,0.000208893218888949,2.3853633013524e-05,8.75729155263333,2.79861877316394e-11,"r_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al"
"2429",646,0.104221785351312,0.000910484631358258,114.468472900893,3.94956406160371e-57,"N_0","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al"
"2430",646,0.140391553117681,0.000958355764508719,146.492104828785,6.14510743927356e-62,"N_max","gompertz",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",2,"Smith_et_al"
"2431",647,0.00333580569947761,0.000275373632563346,12.1137440372409,6.50954971858467e-16,"r_max","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al"
"2432",647,0.0841581846026111,0.00355051219961674,23.7031109516243,1.99926330295603e-27,"N_0","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al"
"2433",647,0.202869315754647,0.00307511371239414,65.9713216252748,3.29958666130115e-47,"N_max","logistic",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al"
"2434",647,431.233521449473,3.76708714148609,114.473996818495,3.94102548510887e-57,"t_lag","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al"
"2435",647,0.0108152936099933,0.000371223047460022,29.1342191278088,7.55081847843719e-31,"r_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al"
"2436",647,0.103618566729157,0.000759386722396603,136.450327182624,1.49025201578079e-60,"N_0","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al"
"2437",647,0.194113021093426,0.00038991822022524,497.830085963396,7.93990297886346e-86,"N_max","baranyi",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al"
"2438",647,221.499692569081,10.0100591528228,22.1277106545988,8.07510478703279e-26,"t_lag","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al"
"2439",647,0.000445988802985268,1.40815608305096e-05,31.6718301581294,2.09031729810403e-32,"r_max","buchanan",25,"Hours","Absorbance (600nm) continuous","Novosphingobium(1)","10% LB broth",3,"Smith_et_al"
