"","N0","Nmax","tlag","rmax","AIC","AICc","BIC","rsq","id","model","temp_c","species","medium","temp_k"
"388",NA,NA,NA,NA,NA,NA,NA,NA,435,"gompertz_model",0,"Arthrobacter globiformis","TGE agar",273
"389",NA,NA,NA,NA,NA,NA,NA,NA,436,"gompertz_model",7,"Arthrobacter globiformis","TGE agar",280
"390",NA,NA,NA,NA,NA,NA,NA,NA,437,"gompertz_model",20,"Arthrobacter globiformis","TGE agar",293
"391",NA,NA,NA,NA,NA,NA,NA,NA,438,"gompertz_model",30,"Arthrobacter globiformis","TGE agar",303
"392",NA,NA,NA,NA,NA,NA,NA,NA,439,"gompertz_model",37,"Arthrobacter globiformis","TGE agar",310
"393",NA,NA,NA,NA,NA,NA,NA,NA,440,"gompertz_model",0,"Arthrobacter simplex","TGE agar",273
"394",0.713404556995486,6.73427858473895,276.463258579789,0.0135256160246497,-9.14112488065565,-4.6966804362112,-5.94583823257935,0.999998934364397,441,"gompertz_model",7,"Arthrobacter simplex","TGE agar",280
"395",NA,NA,NA,NA,NA,NA,NA,NA,442,"gompertz_model",20,"Arthrobacter simplex","TGE agar",293
"396",NA,NA,NA,NA,NA,NA,NA,NA,443,"gompertz_model",30,"Arthrobacter simplex","TGE agar",303
"397",NA,NA,NA,NA,NA,NA,NA,NA,444,"gompertz_model",37,"Arthrobacter simplex","TGE agar",310
"398",NA,NA,NA,NA,NA,NA,NA,NA,448,"gompertz_model",8,"Lactobacillus plantarum","MRS broth",281
"399",7.2073369390844,39.8082276656789,99.4857788695572,0.0532721467588963,54.8689107443874,58.5052743807511,58.7318543555863,1,449,"gompertz_model",12,"Lactobacillus plantarum","MRS broth",285
"400",NA,NA,NA,NA,NA,NA,NA,NA,450,"gompertz_model",16,"Lactobacillus plantarum","MRS broth",289
"401",NA,NA,NA,NA,NA,NA,NA,NA,451,"gompertz_model",20,"Lactobacillus plantarum","MRS broth",293
"402",NA,NA,NA,NA,NA,NA,NA,NA,452,"gompertz_model",30,"Lactobacillus plantarum","MRS broth",303
"403",NA,NA,NA,NA,NA,NA,NA,NA,453,"gompertz_model",4,"Weissella viridescens","MRS broth",277
"404",NA,NA,NA,NA,NA,NA,NA,NA,454,"gompertz_model",8,"Weissella viridescens","MRS broth",281
"405",NA,NA,NA,NA,NA,NA,NA,NA,455,"gompertz_model",12,"Weissella viridescens","MRS broth",285
"406",NA,NA,NA,NA,NA,NA,NA,NA,456,"gompertz_model",16,"Weissella viridescens","MRS broth",289
"407",NA,NA,NA,NA,NA,NA,NA,NA,457,"gompertz_model",20,"Weissella viridescens","MRS broth",293
"408",NA,NA,NA,NA,NA,NA,NA,NA,458,"gompertz_model",30,"Weissella viridescens","MRS broth",303
"409",NA,NA,NA,NA,NA,NA,NA,NA,459,"gompertz_model",4,"Lactobacillus sakei","MRS broth",277
"410",NA,NA,NA,NA,NA,NA,NA,NA,460,"gompertz_model",8,"Lactobacillus sakei","MRS broth",281
"411",NA,NA,NA,NA,NA,NA,NA,NA,461,"gompertz_model",12,"Lactobacillus sakei","MRS broth",285
"412",NA,NA,NA,NA,NA,NA,NA,NA,462,"gompertz_model",16,"Lactobacillus sakei","MRS broth",289
"413",7.50404221210424,1.868926053048,21.1262306820857,0.38424995061298,26.5815508804196,31.5815508804196,29.4062976677272,1,463,"gompertz_model",20,"Lactobacillus sakei","MRS broth",293
"414",4.79462638745535,22.6492302878606,7.28961067730327,1.82438438532164,1.52490673614967,8.19157340281634,3.51438310014153,1,464,"gompertz_model",30,"Lactobacillus sakei","MRS broth",303
"415",NA,NA,NA,NA,NA,NA,NA,NA,465,"gompertz_model",15,"Oscillatoria agardhii Strain 97","Z8",288
"416",NA,NA,NA,NA,NA,NA,NA,NA,466,"gompertz_model",20,"Oscillatoria agardhii Strain 97","Z8",293
"417",NA,NA,NA,NA,NA,NA,NA,NA,467,"gompertz_model",25,"Oscillatoria agardhii Strain 97","Z8",298
"418",NA,NA,NA,NA,NA,NA,NA,NA,468,"gompertz_model",30,"Oscillatoria agardhii Strain 97","Z8",303
"419",NA,NA,NA,NA,NA,NA,NA,NA,469,"gompertz_model",15,"Oscillatoria agardhii StrainCYA 128","Z8",288
"420",NA,NA,NA,NA,NA,NA,NA,NA,470,"gompertz_model",20,"Oscillatoria agardhii StrainCYA 128","Z8",293
"421",1.03642050876391,1.14778623590136,121.295571871386,0.000470224778773741,-11.6719260180267,8.32807398197334,-11.9423752727501,0.998671440136972,471,"gompertz_model",25,"Oscillatoria agardhii StrainCYA 128","Z8",298
"422",1.01190171715872,0.532497548126566,128.69944754111,0.00209280171437991,-9.06737091479079,10.9326290852092,-9.33782016951422,0.997568129595399,472,"gompertz_model",30,"Oscillatoria agardhii StrainCYA 128","Z8",303
"423",NA,NA,NA,NA,NA,NA,NA,NA,473,"gompertz_model",15,"Pseudomonas sp.","APT Broth",288
"424",NA,NA,NA,NA,NA,NA,NA,NA,474,"gompertz_model",12,"Pseudomonas sp.","APT Broth",285
"425",NA,NA,NA,NA,NA,NA,NA,NA,475,"gompertz_model",8,"Pseudomonas sp.","APT Broth",281
"426",NA,NA,NA,NA,NA,NA,NA,NA,476,"gompertz_model",6,"Pseudomonas sp.","APT Broth",279
"427",NA,NA,NA,NA,NA,NA,NA,NA,477,"gompertz_model",4,"Pseudomonas sp.","APT Broth",277
"428",NA,NA,NA,NA,NA,NA,NA,NA,478,"gompertz_model",2,"Pseudomonas sp.","APT Broth",275
"429",NA,NA,NA,NA,NA,NA,NA,NA,479,"gompertz_model",3,"pseudonomads","agar",276
"430",0.755832787477477,0.687706768995694,62.4150302077886,0.00205601223814915,-69.7315434483857,-66.6546203714627,-65.2796846589049,0.999615472889441,480,"gompertz_model",1,"pseudonomads","agar",274
"431",NA,NA,NA,NA,NA,NA,NA,NA,481,"gompertz_model",2,"pseudonomads","agar",275
"432",NA,NA,NA,NA,NA,NA,NA,NA,482,"gompertz_model",4.60000000000002,"P. flourescens","tryptone soya agar/broth",277.6
"433",NA,NA,NA,NA,NA,NA,NA,NA,483,"gompertz_model",5.90000000000003,"P. flourescens","tryptone soya agar/broth",278.9
"434",NA,NA,NA,NA,NA,NA,NA,NA,484,"gompertz_model",6.20000000000005,"P. flourescens","tryptone soya agar/broth",279.2
"435",NA,NA,NA,NA,NA,NA,NA,NA,485,"gompertz_model",7.20000000000005,"P. flourescens","tryptone soya agar/broth",280.2
"436",NA,NA,NA,NA,NA,NA,NA,NA,486,"gompertz_model",7.60000000000002,"P. flourescens","tryptone soya agar/broth",280.6
"437",0.247217837761671,4.13795879979676,19.1987360541124,0.015715063228078,-62.8683281294776,-58.4238836850331,-59.6730414814013,0.999895954189153,487,"gompertz_model",11.5,"P. flourescens","tryptone soya agar/broth",284.5
"438",0.125788052620224,5.80102432797924,172.637634126153,0.0683908892636308,246.098000825775,246.371973428515,261.18440000985,0.999999822692884,488,"gompertz_model",10,"Lactobaciulus plantarum","MRS",283
"439",1.29696183845726,17.2051862774063,42.1862665282465,0.0515614869577394,87.1729540079111,87.6607588859599,99.502494601184,0.999999992833629,489,"gompertz_model",15,"Lactobaciulus plantarum","MRS",288
"440",0.143507143640592,19.7904157362606,28.0592558022984,0.313352339830728,56.8371940324857,57.2255435470488,70.2478501681068,0.999999995539157,490,"gompertz_model",20,"Lactobaciulus plantarum","MRS",293
"441",0.781824221056722,13.4634590844561,3.1245805089154,0.515467414918821,50.2068002254443,50.6946051034931,62.5363408187172,0.999999997420759,491,"gompertz_model",25,"Lactobaciulus plantarum","MRS",298
"442",NA,NA,NA,NA,NA,NA,NA,NA,492,"gompertz_model",22,"Flavobacterium","10% LB broth",295
"443",NA,NA,NA,NA,NA,NA,NA,NA,493,"gompertz_model",22,"Flavobacterium","10% LB broth",295
"444",NA,NA,NA,NA,NA,NA,NA,NA,494,"gompertz_model",22,"Flavobacterium","10% LB broth",295
"445",-2.56576442165296,-1.90429961775663,3.52394636720419,0.0380629594801898,-178.204638074898,-176.992516862777,-170.016707276266,0.562888804574481,495,"gompertz_model",22,"Flavobacterium","10% LB broth",295
"446",NA,NA,NA,NA,NA,NA,NA,NA,496,"gompertz_model",22,"Pseudomonas(1)","10% LB broth",295
"447",NA,NA,NA,NA,NA,NA,NA,NA,497,"gompertz_model",22,"Pseudomonas(1)","10% LB broth",295
"448",NA,NA,NA,NA,NA,NA,NA,NA,498,"gompertz_model",22,"Pseudomonas(1)","10% LB broth",295
"449",NA,NA,NA,NA,NA,NA,NA,NA,499,"gompertz_model",22,"Pseudomonas(1)","10% LB broth",295
"450",NA,NA,NA,NA,NA,NA,NA,NA,500,"gompertz_model",22,"Rahnella","10% LB broth",295
"451",NA,NA,NA,NA,NA,NA,NA,NA,501,"gompertz_model",22,"Rahnella","10% LB broth",295
"452",NA,NA,NA,NA,NA,NA,NA,NA,502,"gompertz_model",22,"Rahnella","10% LB broth",295
"453",NA,NA,NA,NA,NA,NA,NA,NA,503,"gompertz_model",22,"Rahnella","10% LB broth",295
"454",NA,NA,NA,NA,NA,NA,NA,NA,504,"gompertz_model",22,"Raoultella(1)","10% LB broth",295
"455",NA,NA,NA,NA,NA,NA,NA,NA,505,"gompertz_model",22,"Raoultella(1)","10% LB broth",295
"456",NA,NA,NA,NA,NA,NA,NA,NA,506,"gompertz_model",22,"Raoultella(1)","10% LB broth",295
"457",-2.48784297721124,-0.930265562441494,3.35858164471574,0.0332050901507059,-147.149264154961,-145.937142942839,-138.961333356329,0.723936340665942,507,"gompertz_model",22,"Raoultella(1)","10% LB broth",295
"458",-3.85527805723805,-2.5892798091295,15.1523660542443,0.0425683493625976,-201.158020368472,-199.945899156351,-192.97008956984,0.739906265161818,508,"gompertz_model",22,"Sphingobacterium","10% LB broth",295
"459",-4.15978739220147,-1.6878610962269,1.85274875350296,0.0265445198738602,-191.916001535494,-190.703880323372,-183.728070736862,0.661635921327795,509,"gompertz_model",22,"Sphingobacterium","10% LB broth",295
"460",NA,NA,NA,NA,NA,NA,NA,NA,510,"gompertz_model",22,"Sphingobacterium","10% LB broth",295
"461",-2.3742222436448,-2.01067336417545,4.45124656078406,0.0204296571746287,-192.205117577469,-190.992996365348,-184.017186778837,0.874909455221492,511,"gompertz_model",22,"Sphingobacterium","10% LB broth",295
"462",NA,NA,NA,NA,NA,NA,NA,NA,512,"gompertz_model",22,"Rhizobium(1)","10% LB broth",295
"463",NA,NA,NA,NA,NA,NA,NA,NA,513,"gompertz_model",22,"Rhizobium(1)","10% LB broth",295
"464",NA,NA,NA,NA,NA,NA,NA,NA,514,"gompertz_model",22,"Rhizobium(1)","10% LB broth",295
"465",NA,NA,NA,NA,NA,NA,NA,NA,515,"gompertz_model",22,"Rhizobium(1)","10% LB broth",295
"466",-4.62357471690378,-0.918118044205457,18.9562757243402,0.107602083842299,-74.1997127196127,-72.9875915074915,-66.0117819209808,-27.1943589446179,516,"gompertz_model",22,"Arthrobacter","10% LB broth",295
"467",-2.1660824905373,-3.01804542382029,6.13278675405309,0.0457075035365724,-200.52368861702,-199.311567404899,-192.335757818388,0.430447513493029,517,"gompertz_model",22,"Arthrobacter","10% LB broth",295
"468",NA,NA,NA,NA,NA,NA,NA,NA,518,"gompertz_model",22,"Arthrobacter","10% LB broth",295
"469",NA,NA,NA,NA,NA,NA,NA,NA,519,"gompertz_model",22,"Arthrobacter","10% LB broth",295
"470",NA,NA,NA,NA,NA,NA,NA,NA,520,"gompertz_model",22,"Citrobacter","10% LB broth",295
"471",-4.25067931225496,-1.55634698174124,17.8616011117119,0.121830770204436,-245.318289903308,-244.106168691187,-237.130359104676,0.931283993662682,521,"gompertz_model",22,"Citrobacter","10% LB broth",295
"472",-1.81876436481897,-3.56228680128207,5.29927454842255,0.1070729612329,-156.031085316813,-154.818964104692,-147.843154518181,0.268141724402208,522,"gompertz_model",22,"Citrobacter","10% LB broth",295
"473",-2.02355313814546,-1.5448163394046,0.780363332480192,0.00471050739926933,17.5431418433818,18.755263055503,25.7310726420137,-34.3491066511593,523,"gompertz_model",22,"Citrobacter","10% LB broth",295
"474",-0.351798667451208,-3.34843211598994,2.67228905670345,0.188368156890379,-69.2609154850782,-68.048794272957,-61.0729846864463,-10.6326485713796,524,"gompertz_model",22,"Pseudomonas(2)","10% LB broth",295
"475",NA,NA,NA,NA,NA,NA,NA,NA,525,"gompertz_model",22,"Pseudomonas(2)","10% LB broth",295
"476",-1.97619509970425,-3.20391343755279,1.76757277175784,0.117216845607247,-208.679640939001,-207.46751972688,-200.491710140369,0.727297567787637,526,"gompertz_model",22,"Pseudomonas(2)","10% LB broth",295
"477",NA,NA,NA,NA,NA,NA,NA,NA,527,"gompertz_model",22,"Pseudomonas(2)","10% LB broth",295
"478",-4.47259628004889,-3.98530024654484,0.27312394301407,0.00020852514504555,-179.613620759552,-178.401499547431,-171.42568996092,-134.856472477835,528,"gompertz_model",22,"Curtobacterium","10% LB broth",295
"479",NA,NA,NA,NA,NA,NA,NA,NA,529,"gompertz_model",22,"Curtobacterium","10% LB broth",295
"480",NA,NA,NA,NA,NA,NA,NA,NA,530,"gompertz_model",22,"Curtobacterium","10% LB broth",295
"481",NA,NA,NA,NA,NA,NA,NA,NA,531,"gompertz_model",22,"Curtobacterium","10% LB broth",295
"482",NA,NA,NA,NA,NA,NA,NA,NA,532,"gompertz_model",22,"Microbacterium","10% LB broth",295
"483",-1.75139055262499,-4.19542885935765,0,0.00352108785984134,-168.303876783634,-167.091755571512,-160.115945985002,-46.7884115306912,533,"gompertz_model",22,"Microbacterium","10% LB broth",295
"484",-0.14864291824107,-2.54141566401386,8.71480191824958,0.00403281365385733,-228.123046681277,-226.910925469155,-219.935115882645,-21.8324645357263,534,"gompertz_model",22,"Microbacterium","10% LB broth",295
"485",NA,NA,NA,NA,NA,NA,NA,NA,535,"gompertz_model",22,"Microbacterium","10% LB broth",295
"486",NA,NA,NA,NA,NA,NA,NA,NA,536,"gompertz_model",22,"IsoMix","10% LB broth",295
"487",-3.77322694382966,-0.128802683684746,8.42513951752335,0.288377811975044,-219.752313793711,-218.54019258159,-211.564382995079,0.811747251028209,537,"gompertz_model",22,"IsoMix","10% LB broth",295
"488",-3.12081442926157,-3.3683202398174,4.29345772089437,0.104991195279187,-213.256140015875,-212.044018803754,-205.068209217243,0.781966771747349,538,"gompertz_model",22,"IsoMix","10% LB broth",295
"489",-0.926295074060188,-1.14234465097836,6.10268335603178,0.0778807129910747,-172.320290709444,-171.108169497323,-164.132359910812,0.378562503048689,539,"gompertz_model",22,"IsoMix","10% LB broth",295
"490",-2.24703180201546,-2.47829189672723,0.550855655223131,0.157635757187687,-137.241262589734,-136.029141377613,-129.053331791102,-0.353272891869816,540,"gompertz_model",22,"Rhizobium(2)","10% LB broth",295
"491",NA,NA,NA,NA,NA,NA,NA,NA,541,"gompertz_model",22,"Rhizobium(2)","10% LB broth",295
"492",NA,NA,NA,NA,NA,NA,NA,NA,542,"gompertz_model",22,"Rhizobium(2)","10% LB broth",295
"493",NA,NA,NA,NA,NA,NA,NA,NA,543,"gompertz_model",22,"Rhizobium(2)","10% LB broth",295
"494",NA,NA,NA,NA,NA,NA,NA,NA,544,"gompertz_model",22,"Roseomonas","10% LB broth",295
"495",NA,NA,NA,NA,NA,NA,NA,NA,545,"gompertz_model",22,"Roseomonas","10% LB broth",295
"496",NA,NA,NA,NA,NA,NA,NA,NA,546,"gompertz_model",22,"Roseomonas","10% LB broth",295
"497",NA,NA,NA,NA,NA,NA,NA,NA,547,"gompertz_model",22,"Roseomonas","10% LB broth",295
"498",NA,NA,NA,NA,NA,NA,NA,NA,548,"gompertz_model",22,"Novosphingobium(1)","10% LB broth",295
"499",NA,NA,NA,NA,NA,NA,NA,NA,549,"gompertz_model",22,"Novosphingobium(1)","10% LB broth",295
"500",-4.54491826665767,-1.4060130640929,16.7011708365753,0.10448608682494,-170.411584385324,-169.199463173203,-162.223653586692,0.55947471813083,550,"gompertz_model",22,"Novosphingobium(1)","10% LB broth",295
"501",NA,NA,NA,NA,NA,NA,NA,NA,551,"gompertz_model",22,"Novosphingobium(1)","10% LB broth",295
"502",NA,NA,NA,NA,NA,NA,NA,NA,552,"gompertz_model",22,"Novosphingobium(2)","10% LB broth",295
"503",NA,NA,NA,NA,NA,NA,NA,NA,553,"gompertz_model",22,"Novosphingobium(2)","10% LB broth",295
"504",NA,NA,NA,NA,NA,NA,NA,NA,554,"gompertz_model",22,"Novosphingobium(2)","10% LB broth",295
"505",-0.783665037053594,-2.58626217789577,4.00940204272047,0.0461199658717193,-216.783328600137,-215.571207388016,-208.595397801505,0.742305998648241,555,"gompertz_model",22,"Novosphingobium(2)","10% LB broth",295
"506",NA,NA,NA,NA,NA,NA,NA,NA,556,"gompertz_model",22,"Raoultella(2)","10% LB broth",295
"507",NA,NA,NA,NA,NA,NA,NA,NA,557,"gompertz_model",22,"Raoultella(2)","10% LB broth",295
"508",NA,NA,NA,NA,NA,NA,NA,NA,558,"gompertz_model",22,"Raoultella(2)","10% LB broth",295
"509",-4.32757956265635,-2.67436273695238,8.4616605383344,0.185370477566108,-80.6732731908413,-79.4611519787201,-72.4853423922094,-8.03159507752789,559,"gompertz_model",22,"Raoultella(2)","10% LB broth",295
"510",NA,NA,NA,NA,NA,NA,NA,NA,560,"gompertz_model",22,"Serratia","10% LB broth",295
"511",-2.1811883504621,-3.01868115346327,14.0310448356904,0.0734667907101884,-139.917255674399,-138.705134462278,-131.729324875767,0.104169716930882,561,"gompertz_model",22,"Serratia","10% LB broth",295
"512",NA,NA,NA,NA,NA,NA,NA,NA,562,"gompertz_model",22,"Serratia","10% LB broth",295
"513",-4.12027390732042,-0.163737143350934,20.446680651512,0.0977535958658807,-230.085738477233,-228.873617265112,-221.897807678601,0.785108787001903,563,"gompertz_model",22,"Serratia","10% LB broth",295
"514",NA,NA,NA,NA,NA,NA,NA,NA,564,"gompertz_model",22,"Chryseobacterium(1)","10% LB broth",295
"515",NA,NA,NA,NA,NA,NA,NA,NA,565,"gompertz_model",22,"Chryseobacterium(1)","10% LB broth",295
"516",NA,NA,NA,NA,NA,NA,NA,NA,566,"gompertz_model",22,"Chryseobacterium(1)","10% LB broth",295
"517",-1.13967793196386,-2.26090322819459,18.4808995909989,0.0912028434838213,-155.743319870434,-154.531198658312,-147.555389071802,0.233984351534482,567,"gompertz_model",22,"Chryseobacterium(1)","10% LB broth",295
"518",-3.73872541215253,-2.27440249641428,2.10608366969973,0.0301155838012458,-206.763826496511,-205.551705284389,-198.575895697879,-0.453440128672169,568,"gompertz_model",22,"Chryseobacterium(2)","10% LB broth",295
"519",-2.23707304742914,-1.89623058979522,10.2458209341858,0.212907110508899,-233.665233477712,-232.453112265591,-225.47730267908,0.934615207179368,569,"gompertz_model",22,"Chryseobacterium(2)","10% LB broth",295
"520",NA,NA,NA,NA,NA,NA,NA,NA,570,"gompertz_model",22,"Chryseobacterium(2)","10% LB broth",295
"521",NA,NA,NA,NA,NA,NA,NA,NA,571,"gompertz_model",22,"Chryseobacterium(2)","10% LB broth",295
"522",NA,NA,NA,NA,NA,NA,NA,NA,572,"gompertz_model",22,"Paenibacillus(1)","10% LB broth",295
"523",-2.93157097346172,-1.68087073707035,8.97623054985888,0.0419291621024686,-236.289639297368,-235.077518085247,-228.101708498736,0.828682880287499,573,"gompertz_model",22,"Paenibacillus(1)","10% LB broth",295
"524",NA,NA,NA,NA,NA,NA,NA,NA,574,"gompertz_model",22,"Paenibacillus(1)","10% LB broth",295
"525",-2.65743742787845,-2.01256353290609,9.90590377338231,0.059727737027223,-183.45545337388,-182.243332161759,-175.267522575248,0.156975770244925,575,"gompertz_model",22,"Paenibacillus(1)","10% LB broth",295
"526",-0.633640806929553,-0.915189673208281,7.18796316836961,0.053429043657728,-261.947426146084,-260.735304933963,-253.759495347452,0.406736350651244,576,"gompertz_model",22,"Paenibacillus(2)","10% LB broth",295
"527",-1.98380922900934,-3.61967628703791,11.6593501763418,0.0141151592088092,-263.202198869815,-261.990077657694,-255.014268071183,0.225420662199296,577,"gompertz_model",22,"Paenibacillus(2)","10% LB broth",295
"528",-0.0776522221399194,-1.96938957467823,4.57828200119548,0.0775173823931735,-281.213905162805,-280.001783950683,-273.025974364173,0.211866201054826,578,"gompertz_model",22,"Paenibacillus(2)","10% LB broth",295
"529",NA,NA,NA,NA,NA,NA,NA,NA,579,"gompertz_model",22,"Paenibacillus(2)","10% LB broth",295
"530",NA,NA,NA,NA,NA,NA,NA,NA,580,"gompertz_model",22,"Bacillus","10% LB broth",295
"531",NA,NA,NA,NA,NA,NA,NA,NA,581,"gompertz_model",22,"Bacillus","10% LB broth",295
"532",NA,NA,NA,NA,NA,NA,NA,NA,582,"gompertz_model",22,"Bacillus","10% LB broth",295
"533",NA,NA,NA,NA,NA,NA,NA,NA,583,"gompertz_model",22,"Bacillus","10% LB broth",295
"534",-1.86887026438445,-2.42617840002526,7.94297764264047,0.223730991942908,-176.569330633703,-175.660239724612,-167.11022914315,-0.127288335746999,588,"gompertz_model",25,"Flavobacterium","10% LB broth",298
"535",NA,NA,NA,NA,NA,NA,NA,NA,589,"gompertz_model",25,"Flavobacterium","10% LB broth",298
"536",-3.07734437071047,-2.9354656248303,4.76138112600893,0.223916344613305,-151.216844455319,-150.307753546228,-141.757742964766,-0.807725889435564,590,"gompertz_model",25,"Flavobacterium","10% LB broth",298
"537",-4.31826141110862,-2.97063824507701,9.29645778611302,0.234751923719339,-147.998113412426,-147.089022503335,-138.539011921873,-0.848631143351557,591,"gompertz_model",25,"Flavobacterium","10% LB broth",298
"538",NA,NA,NA,NA,NA,NA,NA,NA,592,"gompertz_model",25,"Pseudomonas(1)","10% LB broth",298
"539",NA,NA,NA,NA,NA,NA,NA,NA,593,"gompertz_model",25,"Pseudomonas(1)","10% LB broth",298
"540",NA,NA,NA,NA,NA,NA,NA,NA,594,"gompertz_model",25,"Pseudomonas(1)","10% LB broth",298
"541",NA,NA,NA,NA,NA,NA,NA,NA,595,"gompertz_model",25,"Pseudomonas(1)","10% LB broth",298
"542",NA,NA,NA,NA,NA,NA,NA,NA,596,"gompertz_model",25,"Rahnella","10% LB broth",298
"543",NA,NA,NA,NA,NA,NA,NA,NA,597,"gompertz_model",25,"Rahnella","10% LB broth",298
"544",-1.73590060446945,-2.10783248023141,4.05193102033809,0.0599287147269762,-251.621372397349,-250.712281488258,-242.162270906795,0.519240119735228,598,"gompertz_model",25,"Rahnella","10% LB broth",298
"545",NA,NA,NA,NA,NA,NA,NA,NA,599,"gompertz_model",25,"Rahnella","10% LB broth",298
"546",NA,NA,NA,NA,NA,NA,NA,NA,600,"gompertz_model",25,"Raoultella(1)","10% LB broth",298
"547",NA,NA,NA,NA,NA,NA,NA,NA,601,"gompertz_model",25,"Raoultella(1)","10% LB broth",298
"548",-1.8830394970672,-2.09703949543166,2.96157650486566,0.0627245516499851,-216.681308620012,-215.772217710921,-207.222207129459,0.643406393608893,602,"gompertz_model",25,"Raoultella(1)","10% LB broth",298
"549",NA,NA,NA,NA,NA,NA,NA,NA,603,"gompertz_model",25,"Raoultella(1)","10% LB broth",298
"550",NA,NA,NA,NA,NA,NA,NA,NA,604,"gompertz_model",25,"Sphingobacterium","10% LB broth",298
"551",-2.98663695586306,-1.58983890046768,13.5582440132275,0.0200019658114364,-147.240338093013,-146.331247183922,-137.78123660246,-0.190077771039521,605,"gompertz_model",25,"Sphingobacterium","10% LB broth",298
"552",NA,NA,NA,NA,NA,NA,NA,NA,606,"gompertz_model",25,"Sphingobacterium","10% LB broth",298
"553",NA,NA,NA,NA,NA,NA,NA,NA,607,"gompertz_model",25,"Sphingobacterium","10% LB broth",298
"554",NA,NA,NA,NA,NA,NA,NA,NA,608,"gompertz_model",25,"Rhizobium(1)","10% LB broth",298
"555",NA,NA,NA,NA,NA,NA,NA,NA,609,"gompertz_model",25,"Rhizobium(1)","10% LB broth",298
"556",NA,NA,NA,NA,NA,NA,NA,NA,610,"gompertz_model",25,"Rhizobium(1)","10% LB broth",298
"557",-1.90553261278399,-0.854801761334972,16.607328531798,0.000506876706118352,-410.312237976106,-409.403147067015,-400.853136485553,-11.858221296315,611,"gompertz_model",25,"Rhizobium(1)","10% LB broth",298
"558",NA,NA,NA,NA,NA,NA,NA,NA,612,"gompertz_model",25,"Arthrobacter","10% LB broth",298
"559",-0.865636509943776,-2.71255555312433,5.9791754425969,0.0395150914791169,-208.045688845051,-207.13659793596,-198.586587354498,0.464979777808505,613,"gompertz_model",25,"Arthrobacter","10% LB broth",298
"560",-2.94791051083024,-1.42997341243605,4.37884086510167,0.0285764097621825,-163.263241047183,-162.354150138092,-153.80413955663,-0.338830165939868,614,"gompertz_model",25,"Arthrobacter","10% LB broth",298
"561",-3.20996856908062,-1.60817656358373,21.1720035644248,0.00473391779005169,-155.498372894608,-154.589281985517,-146.039271404055,-0.023861249134989,615,"gompertz_model",25,"Arthrobacter","10% LB broth",298
"562",NA,NA,NA,NA,NA,NA,NA,NA,616,"gompertz_model",25,"Citrobacter","10% LB broth",298
"563",NA,NA,NA,NA,NA,NA,NA,NA,617,"gompertz_model",25,"Citrobacter","10% LB broth",298
"564",NA,NA,NA,NA,NA,NA,NA,NA,618,"gompertz_model",25,"Citrobacter","10% LB broth",298
"565",NA,NA,NA,NA,NA,NA,NA,NA,619,"gompertz_model",25,"Citrobacter","10% LB broth",298
"566",NA,NA,NA,NA,NA,NA,NA,NA,620,"gompertz_model",25,"Pseudomonas(2)","10% LB broth",298
"567",NA,NA,NA,NA,NA,NA,NA,NA,621,"gompertz_model",25,"Pseudomonas(2)","10% LB broth",298
"568",NA,NA,NA,NA,NA,NA,NA,NA,622,"gompertz_model",25,"Pseudomonas(2)","10% LB broth",298
"569",NA,NA,NA,NA,NA,NA,NA,NA,623,"gompertz_model",25,"Pseudomonas(2)","10% LB broth",298
"570",-0.911538564894131,-1.52741228750759,4.50821917038411,0.0313374794755609,-257.178452482986,-256.269361573895,-247.719350992432,-0.211233810782636,624,"gompertz_model",25,"Curtobacterium","10% LB broth",298
"571",NA,NA,NA,NA,NA,NA,NA,NA,625,"gompertz_model",25,"Curtobacterium","10% LB broth",298
"572",-3.10103364549651,-0.425363889390625,4.55726091004908,0.02616300443411,-162.782077972052,-161.872987062961,-153.322976481499,-4.97692806549934,626,"gompertz_model",25,"Curtobacterium","10% LB broth",298
"573",NA,NA,NA,NA,NA,NA,NA,NA,627,"gompertz_model",25,"Curtobacterium","10% LB broth",298
"574",-1.3007126806986,-3.50967726994656,15.0118831370492,0.00404113948614451,-384.226410903621,-383.31731999453,-374.767309413068,0.230281887216964,628,"gompertz_model",25,"Microbacterium","10% LB broth",298
"575",-4.76984243814367,-0.602906866632861,10.9596404656768,0.008980835474611,-341.17185669023,-340.262765781139,-331.712755199677,-0.0898783696786341,629,"gompertz_model",25,"Microbacterium","10% LB broth",298
"576",-1.70113686921222,-1.93413336336639,0.947360718389973,0.0208351743278687,-382.529787008407,-381.620696099316,-373.070685517854,0.300219279049996,630,"gompertz_model",25,"Microbacterium","10% LB broth",298
"577",NA,NA,NA,NA,NA,NA,NA,NA,631,"gompertz_model",25,"Microbacterium","10% LB broth",298
"578",NA,NA,NA,NA,NA,NA,NA,NA,632,"gompertz_model",25,"IsoMix","10% LB broth",298
"579",NA,NA,NA,NA,NA,NA,NA,NA,633,"gompertz_model",25,"IsoMix","10% LB broth",298
"580",NA,NA,NA,NA,NA,NA,NA,NA,634,"gompertz_model",25,"IsoMix","10% LB broth",298
"581",NA,NA,NA,NA,NA,NA,NA,NA,635,"gompertz_model",25,"IsoMix","10% LB broth",298
"582",-2.74397161856624,-4.57039843016512,2.08889250969514,0.00235579691679544,-389.871537925265,-388.962447016174,-380.412436434712,-11.0096138408939,636,"gompertz_model",25,"Rhizobium(2)","10% LB broth",298
