"X"	"Time"	"PopBio"	"Temp"	"Time_units"	"PopBio_units"	"Species"	"Medium"	"Rep"	"Citation"	"ID"	"logPopBio"
"2442"	270	73.5526797146515	1.38636098267746	7	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	140	0.141876327225824
"2443"	271	98.4749405524053	1.66949228928807	7	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	140	0.222584417563869
"2444"	272	123.790978192387	3.68685238908019	7	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	140	0.566655750057636
"2445"	273	151.977775745381	10.4995269465899	7	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	140	1.02116973248768
"2446"	274	177.814614962502	25.820628040451	7	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	140	1.41196680149295
"2447"	275	203.244974899904	67.9983586969382	7	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	140	1.83249843009645
"2448"	276	226.217405442758	130.948534794619	7	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	140	2.11710064339377
"2449"	277	252.670314818202	207.37049871378	7	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	140	2.31674697212472
"2450"	278	275.712608987257	222.065724848317	7	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	140	2.34648153172295
"2451"	279	301.447828384448	233.1956811284	7	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	140	2.36772050286454
"2452"	280	329.253551612707	184.405318008971	7	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	140	2.2657734413849
"2453"	281	10.2371806597159	1.04397547075625	10	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	141	0.0186902946046003
"2454"	282	23.7653191878544	1.04397547075625	10	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	141	0.0186902946046003
"2455"	283	36.6075239314676	1.45584553341646	10	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	141	0.163115298367416
"2456"	284	49.4687823913176	2.0906613225211	10	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	141	0.320283684815187
"2457"	285	62.1966648375099	9.80471948410934	10	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	141	0.99143517288946
"2458"	286	75.2675141759649	19.4437831492429	10	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	141	1.28878076887173
"2459"	287	88.5797105867529	55.9168303644453	10	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	141	1.74754254553009
"2460"	288	101.148812064305	102.542945379242	10	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	141	2.01090578768582
"2461"	289	114.194256447778	195.551074558528	10	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	141	2.29126020675482
"2462"	290	124.819878869175	289.182478680377	10	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	141	2.46117197588754
"2463"	291	161.923815620999	351.663958525831	10	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	141	2.54612786045391
"2464"	292	174.372243562384	535.529022843063	10	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	141	2.72878301227159
"2465"	293	202.565392354125	384.023683071801	10	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	141	2.58435800850877
"2466"	294	5.85482592524845	1.26953938677518	15	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	142	0.103646179170965
"2467"	295	20.7294270674552	2.51762924741356	15	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	142	0.400991775153233
"2468"	296	25.7723106314655	5.72540865691037	15	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	142	0.75780649033196
"2469"	297	31.456669308782	8.71889890640368	15	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	142	0.940461642149644
"2470"	298	36.7345487063797	14.2184204843841	15	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	142	1.15285135356555
"2471"	299	46.6996422982339	30.4915360724476	15	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	142	1.48417930337437
"2472"	300	54.2639676442494	52.2165273685945	15	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	142	1.71780798593187
"2473"	301	72.549183992846	153.131787146435	15	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	142	2.18506535104687
"2474"	302	80.1452655325895	275.38038625266	15	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	142	2.43993300474596
"2475"	303	100.977328618174	632.405319199841	15	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	142	2.800995514153
"2476"	304	107.036410381481	856.400939840887	15	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	142	2.93267713523086
"2477"	305	122.971668394204	1082.98937710397	15	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	142	3.0346241967105
"2478"	306	12.2695770583095	1.48460489042185	20	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	143	0.171610886824052
"2479"	307	18.322307582871	3.98692534766725	20	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	143	0.600638103884189
"2480"	308	24.8386785358617	10.918447982987	20	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	143	1.03816090940096
"2481"	309	32.3775989268947	36.007403483789	20	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	143	1.55639180525578
"2482"	310	39.4084202182794	108.74080733578	20	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	143	2.03639255305573
"2483"	311	45.797766396358	244.883471927442	20	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	143	2.38895947400614
"2484"	312	52.1807613356909	546.108078107641	20	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	143	2.73727860072823
"2485"	313	59.5481982805927	690.598550079975	20	"Hours"	"CFU"	"Pseudomonas spp."	"Salted Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	143	2.83922566220786
"2486"	314	48.2323232323232	1.20997329679213	2	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	144	0.0827757858670325
"2487"	315	145.183982683983	1.97793086783494	2	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	144	0.296211108169911
"2488"	316	169.98556998557	2.81402371064774	2	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	144	0.449327752430672
"2489"	317	217.784992784993	7.76458219966794	2	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	144	0.890118091969227
"2490"	318	266.035353535353	36.1629165123794	2	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	144	1.55826344874346
"2491"	319	314.285714285714	55.4446161544529	2	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	144	1.74385938118074
"2492"	320	387.337662337662	511.632624698924	2	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	144	2.70895822985463
"2493"	321	459.938672438672	1352.66102350378	2	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	144	3.13118897614946
"2494"	322	556.890331890332	1473.35758297225	2	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	144	3.16830816263692
"2495"	323	629.491341991342	2567.92818956716	2	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	144	3.40958287480539
"2496"	324	217.784992784993	19.8805842522665	4	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	145	1.29842914333126
"2497"	325	290.386002886003	170.234940717077	4	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	145	2.23104870382862
"2498"	326	362.987012987013	845.343953199761	4	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	145	2.92703345046844
"2499"	327	435.137085137085	1268.67267576939	4	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	145	3.10334958628387
"2500"	328	508.189033189033	854.423822902083	4	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	145	2.93167334877938
"2501"	329	580.790043290043	727.905287518804	4	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	145	2.8620748741154
"2502"	330	0.432900432900453	0.956528739103029	7	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	146	-0.019301976973478
"2503"	331	23.4307359307359	0.987683316579097	7	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	146	-0.00538228204068034
"2504"	332	72.5829725829726	1.00901474926911	7	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	146	0.00389751458118203
"2505"	333	96.482683982684	0.998292058485565	7	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	146	-0.000742383729747799
"2506"	334	120.833333333333	1.19711504122426	7	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	146	0.0781358875561012
"2507"	335	147.88961038961	3.79528946674429	7	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	146	0.579244905136775
"2508"	336	172.24025974026	16.402535022639	7	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	146	1.21491097373448
"2509"	337	196.139971139971	66.4871401001542	7	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	146	1.82273765246659
"2510"	338	218.686868686869	138.960265727232	7	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	146	2.14289063592091
"2511"	339	244.390331890332	316.346333918502	7	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	146	2.50016280586269
"2512"	340	266.937229437229	408.808921895049	7	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	146	2.61152036532506
"2513"	341	291.738816738817	539.706590533377	7	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	146	2.7321577214093
"2514"	342	318.344155844156	910.988172809688	7	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	146	2.95951273864497
"2515"	343	36.0569985569986	0.998292058485558	10	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	147	-0.000742383729750842
"2516"	344	47.7813852813852	9.7175314865719	10	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	147	0.987555956498805
"2517"	345	59.9567099567099	14.4288657952779	10	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	147	1.15923219400329
"2518"	346	72.5829725829725	36.9439429876776	10	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	147	1.56754324536532
"2519"	347	84.7582972582971	170.234940717079	10	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	147	2.23104870382863
"2520"	348	96.9336219336217	312.984555588129	10	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	147	2.49552290755175
"2521"	349	108.658008658008	727.905287518809	10	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	147	2.8620748741154
"2522"	350	118.578643578643	1140.12010247651	10	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	147	3.05695060317455
"2523"	351	155.104617604617	1804.9543837565	10	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	147	3.25646623054463
"2524"	352	167.279942279942	3500.57934416505	10	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	147	3.54413992582242
"2525"	353	194.336219336219	3145.87123757211	10	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	147	3.4977409427131
"2526"	354	6.74603174603175	1.08736863769518	15	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	148	0.0363768027577053
"2527"	355	19.8232323232323	3.30313426460256	15	"Hours"	"CFU"	"Pseudomonas spp."	"Cooked Chicken Breast"	1	"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474."	148	0.518926227094654
